1300094,辽宁大连联通,0411
1300095,内蒙古包头联通,0472
1300096,新疆乌鲁木齐联通,0991
1300097,黑龙江佳木斯联通,0454
1300098,黑龙江哈尔滨联通,0451
1300100,北京联通,010
1300101,北京联通,010
1300102,北京联通,010
1300103,北京联通,010
1300104,北京联通,010
1300105,北京联通,010
1300106,北京联通,010
1300107,北京联通,010
1300108,北京联通,010
1300109,北京联通,010
1300110,北京联通,010
1300111,北京联通,010
1300112,北京联通,010
1300113,北京联通,010
1300114,北京联通,010
1300115,北京联通,010
1300116,北京联通,010
1300117,北京联通,010
1300118,北京联通,010
1300119,北京联通,010
1300120,北京联通,010
1300121,北京联通,010
1300122,北京联通,010
1300123,北京联通,010
1300124,北京联通,010
1300125,北京联通,010
1300126,北京联通,010
1300127,北京联通,010
1300128,北京联通,010
1300129,北京联通,010
1300130,天津联通,022
1300131,天津联通,022
1300132,天津联通,022
1300133,天津联通,022
1300134,天津联通,022
1300135,天津联通,022
1300136,天津联通,022
1300137,天津联通,022
1300138,天津联通,022
1300139,天津联通,022
1300140,河北保定联通,0312
1300141,河北唐山联通,0315
1300142,河北秦皇岛联通,0335
1300143,河北廊坊联通,0316
1300144,河北沧州联通,0317
1300145,河北邢台联通,0319
1300146,河北邯郸联通,0310
1300147,河北衡水联通,0318
1300148,河北沧州联通,0317
1300149,河北石家庄联通,0311
1300150,山东淄博联通,0533
1300151,山东淄博联通,0533
1300152,山东滨州联通,0543
1300153,山东潍坊联通,0536
1300154,山东潍坊联通,0536
1300155,山东潍坊联通,0536
1300156,山东东营联通,0546
1300157,山东临沂联通,0539
1300158,山东日照联通,0633
1300159,山东枣庄联通,0632
1300160,山东烟台联通,0535
1300161,山东烟台联通,0535
1300162,山东烟台联通,0535
1300163,山东威海联通,0631
1300164,山东威海联通,0631
1300165,山东威海联通,0631
1300166,山东青岛联通,0532
1300167,山东青岛联通,0532
1300168,山东青岛联通,0532
1300169,山东青岛联通,0532
1300170,山东济南联通,0531
1300171,山东济南联通,0531
1300172,山东济南联通,0531
1300173,山东济南联通,0531
1300174,山东济南联通,0531
1300175,山东聊城联通,0635
1300176,山东德州联通,0534
1300177,山东泰安联通,0538
1300178,山东济宁联通,0537
1300179,山东菏泽联通,0530
1300180,河北石家庄联通,0311
1300181,河北唐山联通,0315
1300182,河北秦皇岛联通,0335
1300183,河北廊坊联通,0316
1300184,河北唐山联通,0315
1300185,河北邢台联通,0319
1300186,河北邯郸联通,0310
1300187,河北保定联通,0312
1300188,河北石家庄联通,0311
1300189,河北石家庄联通,0311
1300190,北京联通,010
1300191,北京联通,010
1300192,北京联通,010
1300193,北京联通,010
1300194,北京联通,010
1300195,北京联通,010
1300196,北京联通,010
1300197,北京联通,010
1300198,北京联通,010
1300199,北京联通,010
1300200,广东广州联通,020
1300201,广东广州联通,020
1300202,广东广州联通,020
1300203,广东广州联通,020
1300204,广东广州联通,020
1300205,广东广州联通,020
1300206,广东广州联通,020
1300207,广东广州联通,020
1300208,广东广州联通,020
1300209,广东广州联通,020
1300210,上海联通,021
1300211,上海联通,021
1300212,上海联通,021
1300213,上海联通,021
1300214,上海联通,021
1300215,上海联通,021
1300216,上海联通,021
1300217,上海联通,021
1300218,上海联通,021
1300219,上海联通,021
1300220,天津联通,022
1300221,天津联通,022
1300222,天津联通,022
1300223,天津联通,022
1300224,天津联通,022
1300225,天津联通,022
1300226,天津联通,022
1300227,天津联通,022
1300228,天津联通,022
1300229,天津联通,022
1300230,重庆联通,023
1300231,重庆联通,023
1300232,重庆联通,023
1300233,重庆联通,023
1300234,重庆联通,023
1300235,重庆联通,023
1300236,重庆联通,023
1300237,重庆联通,023
1300238,重庆联通,023
1300239,重庆联通,023
1300240,辽宁沈阳联通,024
1300241,辽宁沈阳联通,024
1300242,辽宁沈阳联通,024
1300243,辽宁沈阳联通,024
1300244,辽宁沈阳联通,024
1300245,辽宁沈阳联通,024
1300246,辽宁沈阳联通,024
1300247,辽宁沈阳联通,024
1300248,辽宁沈阳联通,024
1300249,辽宁沈阳联通,024
1300250,江苏南京联通,025
1300251,江苏南京联通,025
1300252,江苏南京联通,025
1300253,江苏南京联通,025
1300254,江苏南京联通,025
1300255,江苏南京联通,025
1300256,江苏南京联通,025
1300257,江苏南京联通,025
1300258,江苏南京联通,025
1300259,江苏南京联通,025
1300260,浙江嘉兴联通,0573
1300261,浙江湖州联通,0572
1300262,浙江舟山联通,0580
1300263,浙江绍兴联通,0575
1300264,浙江衢州联通,0570
1300265,浙江金华联通,0579
1300266,浙江台州联通,0576
1300267,浙江丽水联通,0578
1300268,浙江温州联通,0577
1300269,浙江温州联通,0577
1300270,山东淄博联通,0533
1300271,山东淄博联通,0533
1300272,山东烟台联通,0535
1300273,山东烟台联通,0535
1300274,山东烟台联通,0535
1300275,山东烟台联通,0535
1300276,山东莱芜联通,0634
1300277,山东泰安联通,0538
1300278,山东潍坊联通,0536
1300279,山东临沂联通,0539
1300280,四川西昌联通,0834
1300281,四川攀枝花联通,0812
1300282,四川南充联通,0817
1300283,四川遂宁联通,0825
1300284,四川遂宁联通,0825
1300285,四川达州联通,0818
1300286,四川泸州联通,0830
1300287,四川内江联通,0832
1300288,四川宜宾联通,0831
1300289,四川自贡联通,0813
1300290,陕西西安联通,029
1300291,陕西西安联通,029
1300292,陕西西安联通,029
1300293,陕西西安联通,029
1300294,陕西西安联通,029
1300295,陕西西安联通,029
1300296,陕西西安联通,029
1300297,陕西西安联通,029
1300298,陕西西安联通,029
1300299,陕西西安联通,029
1300300,安徽合肥联通,0551
1300301,安徽蚌埠联通,0552
1300302,安徽蚌埠联通,0552
1300303,安徽芜湖联通,0553
1300304,安徽芜湖联通,0553
1300305,安徽合肥联通,0551
1300306,安徽合肥联通,0551
1300307,安徽淮南联通,0554
1300308,安徽合肥联通,0551
1300309,安徽合肥联通,0551
1300310,上海联通,021
1300311,上海联通,021
1300312,上海联通,021
1300313,上海联通,021
1300314,上海联通,021
1300315,上海联通,021
1300316,上海联通,021
1300317,上海联通,021
1300318,上海联通,021
1300319,上海联通,021
1300320,上海联通,021
1300321,上海联通,021
1300322,上海联通,021
1300323,上海联通,021
1300324,上海联通,021
1300325,上海联通,021
1300326,上海联通,021
1300327,上海联通,021
1300328,上海联通,021
1300329,上海联通,021
1300330,江苏无锡联通,0510
1300331,江苏无锡联通,0510
1300332,江苏无锡联通,0510
1300333,江苏无锡联通,0510
1300334,江苏无锡联通,0510
1300335,江苏无锡联通,0510
1300336,江苏无锡联通,0510
1300337,江苏无锡联通,0510
1300338,江苏无锡联通,0510
1300339,江苏无锡联通,0510
1300340,江苏南京联通,025
1300341,江苏南京联通,025
1300342,江苏南京联通,025
1300343,江苏镇江联通,0511
1300344,江苏镇江联通,0511
1300345,江苏镇江联通,0511
1300346,江苏连云港联通,0518
1300347,江苏连云港联通,0518
1300348,江苏盐城联通,0515
1300349,江苏宿迁联通,0527
1300350,江苏徐州联通,0516
1300351,江苏徐州联通,0516
1300352,江苏徐州联通,0516
1300353,江苏南通联通,0513
1300354,江苏淮安联通,0517
1300355,江苏南通联通,0513
